307, -0.1649, 11.4945, 4.2843
308, 0.0261, 11.5206, 0.7585
309, 0.0025, 11.5231, 0.0047
310, -0.0230, 11.5001, 0.3505
311, -0.1310, 11.3691, 3.0619
312, -0.0023, 11.3668, 0.6133
313, -0.0004, 11.3664, 1.4195
314, 0.0381, 11.4045, 6.7717
315, 0.1315, 11.5359, 6.6909
316, -0.2417, 11.2942, 10.2290
317, -0.1470, 11.1473, 2.5891
318, -0.1046, 11.0427, 3.8139
319, 0.3185, 11.3612, 85.5081
320, -0.2949, 11.0663, 3.3784
321, 0.1135, 11.1798, 1.1770
322, -0.4244, 10.7554, 10.9141
323, 0.1151, 10.8705, 2.0563
324, -0.2604, 10.6101, 6.1369
325, -0.1837, 10.4264, 3.0155
326, -0.0498, 10.3766, 1.6772
327, 0.0602, 10.4368, 4.2978
328, -0.1263, 10.3105, 3.2148
329, 0.0022, 10.3127, 0.0065
330, -0.0032, 10.3095, 0.0124
331, 0.0446, 10.3541, 2.2582
332, -0.0825, 10.2716, 1.9568
333, -0.0989, 10.1727, 4.6731
334, 0.0143, 10.1870, 7.1537
335, -0.0719, 10.1151, 1.9246
336, 0.0624, 10.1776, 6.6373
337, -0.2382, 9.9394, 6.9978
338, 0.0413, 9.9807, 2.2308
339, -0.2041, 9.7765, 6.6735
340, 0.0323, 9.8088, 5.6805
341, -0.0011, 9.8078, 0.0006
342, -0.1450, 9.6627, 2.7032
343, -0.1103, 9.5525, 7.4708
344, -0.0065, 9.5459, 2.1913
345, -0.0133, 9.5326, 0.3288
346, 0.0505, 9.5831, 6.7151
347, -0.0976, 9.4855, 3.6224
348, -0.0260, 9.4595, 1.1076
349, -0.0211, 9.4384, 2.9441
350, 0.0161, 9.4545, 2.7247
351, -0.0642, 9.3903, 1.3900
352, -0.0040, 9.3864, 2.0916
353, 0.0372, 9.4235, 4.8094
354, -0.2020, 9.2215, 5.5136
355, 0.0450, 9.2665, 2.4558
356, 0.1192, 9.3857, 4.8915
357, 0.0540, 9.4398, 0.3179
358, 0.1288, 9.5685, 3.9913
359, 0.1073, 9.6758, 0.8710
360, -0.2719, 9.4039, 3.5895
361, 0.0984, 9.5022, 0.8790
362, 0.1029, 9.6051, 1.5894
363, 0.1870, 9.7921, 3.4180
364, -0.0186, 9.7735, 0.0137
365, -0.0176, 9.7560, 0.0125
366, 0.0070, 9.7629, 0.0020
367, 0.1089, 9.8719, 0.5088
368, 0.2620, 10.1338, 2.9048
369, 0.2717, 10.4055, 2.3215
370, -0.6404, 9.7651, 8.7522
371, 0.1449, 9.9100, 1.3387
372, -1.5960, 8.3140, 113.6031
373, 0.0294, 8.3434, 4.0281
374, -0.1865, 8.1568, 7.4504
375, 0.0243, 8.1812, 1.2367
376, 0.0541, 8.2353, 2.1043
377, 0.1113, 8.3466, 4.1472
378, -0.1306, 8.2160, 1.7598
379, 0.0134, 8.2293, 0.0434
380, -0.1570, 8.0724, 3.6900
381, -0.0610, 8.0113, 1.2256
382, 0.0318, 8.0432, 1.3231
383, -0.1254, 7.9178, 6.5829
384, -0.0388, 7.8789, 5.2230
385, -0.0104, 7.8685, 6.3849
386, -0.0332, 7.8352, 2.4419
387, 0.0096, 7.8448, 5.8506
388, -0.0100, 7.8349, 1.7103
389, 0.0362, 7.8710, 2.0492
390, -0.1673, 7.7037, 7.1375
391, -0.0264, 7.6773, 0.8927
392, 0.0032, 7.6805, 2.4366
393, 0.0304, 7.7109, 0.7662
394, 0.0373, 7.7482, 1.1538
395, -0.0393, 7.7088, 0.4774
396, -0.1277, 7.5811, 6.5629
397, 0.0444, 7.6255, 5.2461
398, 0.0096, 7.6351, 1.5897
399, 0.0081, 7.6432, 0.0243
400, 0.0263, 7.6695, 0.4719
401, 0.1050, 7.7745, 3.5898
402, -0.2538, 7.5206, 7.4636
403, -0.1381, 7.3825, 6.7946
404, 0.0045, 7.3870, 0.0751
405, 0.0248, 7.4118, 0.7383
406, 0.0846, 7.4964, 4.7112
407, 0.0042, 7.5006, 0.0061
408, -0.1170, 7.3835, 3.1126
409, -0.0998, 7.2837, 6.0751
410, -0.0396, 7.2442, 1.5000
411, -0.0448, 7.1993, 2.7148
412, -0.0107, 7.1887, 1.3769
413, -0.0178, 7.1709, 0.8776
414, -0.0011, 7.1698, 0.0986
415, 0.0040, 7.1738, 0.3646
416, -0.0351, 7.1387, 4.4790
417, 0.0100, 7.1487, 2.0316
418, 0.0549, 7.2037, 3.5900
419, -0.0573, 7.1464, 1.6207
420, -0.1008, 7.0456, 1.8247
421, -0.0614, 6.9842, 2.3281
422, -0.0022, 6.9820, 2.0905
423, -0.0594, 6.9226, 2.2788
424, -0.0026, 6.9200, 0.4290
425, 0.0073, 6.9273, 0.9914
426, 0.0651, 6.9925, 64.3861
427, 0.0221, 7.0145, 0.0713
428, -0.0969, 6.9176, 0.8646
429, 0.0926, 7.0102, 1.2425
430, -0.2126, 6.7976, 3.3711
431, 0.0890, 6.8867, 1.2492
432, -0.0551, 6.8316, 0.3854
433, -0.0876, 6.7440, 0.8071
434, -0.1843, 6.5598, 5.3609
435, -0.0933, 6.4665, 1.6590
436, -0.0125, 6.4539, 0.1388
437, -0.0886, 6.3654, 3.4275
438, 0.0025, 6.3679, 2.3115
439, -0.0097, 6.3582, 0.1249
440, -0.0106, 6.3476, 0.4284
441, 0.0100, 6.3576, 1.5254
442, -0.0675, 6.2900, 1.3324
443, 0.0242, 6.3142, 4.4330
444, -0.0185, 6.2957, 0.1634
445, -0.0553, 6.2404, 1.4106
446, -0.0119, 6.2285, 0.4320
447, -0.0201, 6.2084, 0.5354
448, 0.0009, 6.2094, 0.5368
449, 0.0134, 6.2228, 1.4519
450, -0.0728, 6.1500, 1.4639
451, 0.2535, 6.4035, 51.7696
452, -0.0663, 6.3372, 0.3472
453, 0.0237, 6.3610, 0.0545
454, 0.0111, 6.3721, 0.0111
455, 0.1491, 6.5211, 2.2337
456, 0.1215, 6.6427, 1.0389
457, -0.1290, 6.5137, 0.9797
458, -0.0055, 6.5082, 0.0022
459, -0.1777, 6.3305, 1.5248
460, -0.0683, 6.2622, 0.3545
461, 0.0109, 6.2732, 0.0109
462, -0.0377, 6.2355, 0.1587
463, -0.1607, 6.0748, 1.6389
464, -0.0926, 5.9821, 1.8071
465, 0.1026, 6.0847, 2.7190
466, -0.2106, 5.8742, 5.1979
467, 0.0812, 5.9554, 2.0322
468, -0.0700, 5.8854, 0.6252
469, 0.0758, 5.9613, 1.1720
470, 0.1368, 6.0981, 2.8688
471, 0.0946, 6.1927, 0.7606
472, -0.2579, 5.9347, 3.8096
473, -0.0564, 5.8783, 0.3945
474, -0.0644, 5.8139, 0.6386
475, -0.0424, 5.7715, 0.3318
476, -0.0772, 5.6943, 1.6015
477, -0.1232, 5.5712, 4.4018
478, 0.0414, 5.6125, 2.5549
479, -0.1204, 5.4921, 2.6688
480, -0.0205, 5.4716, 1.1313
481, 0.2462, 5.7178, 44.2564
482, 0.0646, 5.7824, 0.3860
483, 0.6826, 6.4650, 29.4538
484, -0.1457, 6.3193, 0.7208
485, 0.0589, 6.3782, 0.1254
486, -0.1630, 6.2152, 0.8066
487, 0.1826, 6.3978, 1.2914
488, 0.8529, 7.2507, 20.1869
489, 0.9120, 8.1628, 13.9243
490, -0.6712, 7.4916, 5.6809
491, -0.4921, 6.9995, 3.3513
492, -0.2984, 6.7011, 1.5691
493, -0.0932, 6.6078, 0.2237
494, -0.4014, 6.2064, 3.3301
495, -0.0533, 6.1531, 0.0753
496, -0.0661, 6.0870, 0.1561
497, -0.2956, 5.7913, 2.3732
498, 0.0766, 5.8679, 0.2111
499, 0.0365, 5.9044, 0.0466
500, -0.1324, 5.7720, 0.6794
501, 0.0761, 5.8481, 0.2095
502, 0.7684, 6.6164, 19.0556
503, -0.3592, 6.2573, 3.2627
504, -0.0662, 6.1911, 0.1031
505, -0.3755, 5.8156, 3.7206
506, 0.0182, 5.8338, 0.0119
507, 0.7574, 6.5912, 17.1957
508, -0.3323, 6.2589, 1.8616
509, -0.1819, 6.0770, 0.7392
510, -0.1698, 5.9072, 0.8118
511, -0.2231, 5.6841, 1.2749
512, -0.5149, 5.1693, 11.3374
513, -0.2626, 4.9067, 3.1278
514, 0.5913, 5.4980, 21.5485
515, -0.0403, 5.4576, 0.0500
516, -0.4920, 4.9657, 10.8644
517, -0.1493, 4.8164, 1.0317
518, 0.5970, 5.4133, 19.9945
519, 0.1854, 5.5988, 1.0749
520, -0.0833, 5.5155, 0.2278
521, -0.1481, 5.3674, 0.6081
522, 0.1687, 5.5362, 0.9432
523, -0.3306, 5.2056, 2.7907
524, 0.1786, 5.3841, 1.1284
525, -0.3443, 5.0398, 3.2627
526, 0.0230, 5.0628, 0.0199
527, 0.1727, 5.2355, 1.1303
528, -0.3259, 4.9096, 3.1088
529, -0.2349, 4.6747, 2.3289
530, -0.3166, 4.3581, 4.9578
531, -0.0130, 4.3450, 0.0149
532, -0.1245, 4.2206, 1.7473
533, 0.0520, 4.2726, 0.3547
534, -0.2165, 4.0561, 4.2142
535, 0.0507, 4.1068, 0.4628
536, 0.0482, 4.1550, 0.3168
537, 0.0042, 4.1593, 0.0019
538, -0.0581, 4.1012, 0.3392
539, 0.0496, 4.1508, 0.3480
540, -0.0577, 4.0931, 0.3323
541, -0.0999, 3.9932, 1.3464
542, 0.0461, 4.0392, 0.4794
543, -0.0088, 4.0304, 0.0141
544, 0.0477, 4.0782, 0.4135
545, -0.1501, 3.9280, 2.1263
546, -0.1618, 3.7662, 7.5288
547, 0.0379, 3.8041, 0.9424
548, 0.3295, 4.1336, 24.2288
549, -0.0327, 4.1009, 0.0976
550, -0.0186, 4.0823, 0.0339
551, -0.0175, 4.0649, 0.0312
552, 0.0103, 4.0752, 0.0087
553, -0.1092, 3.9660, 0.7876
554, -0.2374, 3.7287, 8.1443
555, 0.3694, 4.0980, 21.6841
556, -0.3145, 3.7836, 8.6601
557, -0.0534, 3.7302, 0.2990
558, -0.1244, 3.6057, 1.7595
559, -0.0718, 3.5340, 1.5130
560, 0.0177, 3.5517, 0.0962
561, -0.0592, 3.4925, 0.9758
562, -0.0054, 3.4870, 0.0157
563, -0.0156, 3.4715, 0.0925
564, 0.0296, 3.5011, 0.4655
565, 0.0331, 3.5342, 0.3918
566, 0.0451, 3.5793, 0.5746
567, -0.0687, 3.5106, 0.9889
568, -0.1182, 3.3924, 6.4616
569, -0.0160, 3.3764, 0.1716
570, 0.0046, 3.3810, 0.0494
571, -0.0373, 3.3437, 0.5729
572, 0.0295, 3.3733, 2.8337
573, -0.0691, 3.3041, 5.7449
574, -0.0071, 3.2971, 4.8754
575, -0.0152, 3.2819, 1.3142
576, -0.0043, 3.2776, 0.0310
577, 0.0123, 3.2898, 0.4892
578, -0.0588, 3.2310, 3.1147
579, -0.0123, 3.2187, 1.2040
580, 0.0089, 3.2276, 0.1532
581, 0.0232, 3.2509, 0.6597
582, -0.0018, 3.2491, 0.0027
583, -0.0408, 3.2083, 1.1433
584, 0.0199, 3.2282, 0.6912
585, 0.0188, 3.2470, 0.6505
586, 0.0205, 3.2675, 0.3198
587, 0.0425, 3.3100, 0.6157
588, 0.0174, 3.3274, 0.3242
589, 0.0381, 3.3655, 0.3290
590, -0.1263, 3.2392, 3.2164
591, -0.0414, 3.1978, 0.6211
592, 0.0094, 3.2072, 0.3675
593, -0.0650, 3.1422, 1.8457
594, -0.0046, 3.1376, 0.0295
595, -0.0467, 3.0909, 2.8481
596, 0.0113, 3.1023, 0.9248
597, -0.0021, 3.1002, 0.0172
598, 0.0011, 3.1013, 0.0084
599, -0.0282, 3.0731, 2.6426
600, 0.0024, 3.0755, 0.2637
601, -0.0392, 3.0363, 1.3423
602, -0.0036, 3.0327, 0.1151
603, 0.0108, 3.0436, 0.9159
604, -0.0027, 3.0408, 0.4590
605, -0.0417, 2.9991, 2.7149
606, 0.0053, 3.0044, 0.7074
607, -0.0042, 3.0001, 0.4603
608, -0.0218, 2.9784, 27.6186
609, -0.0135, 2.9648, 0.0741
610, 0.0335, 2.9983, 0.6493
611, 0.0657, 3.0640, 1.6609
612, -0.0046, 3.0593, 0.0056
613, -0.0631, 2.9963, 0.8952
614, -0.0310, 2.9652, 0.3361
615, 0.0126, 2.9778, 0.0567
616, 0.0255, 3.0033, 0.2805
617, 0.0459, 3.0492, 0.5144
618, 0.0490, 3.0983, 0.4360
619, -0.0483, 3.0500, 0.4192
620, -0.0855, 2.9645, 1.2888
621, -0.0187, 2.9458, 0.0942
622, 0.2795, 3.2253, 17.8108
623, -0.2464, 2.9789, 7.4840
624, -0.0052, 2.9737, 0.0059
625, -0.1333, 2.8405, 2.9210
626, -0.0524, 2.7881, 0.7763
627, -0.0420, 2.7461, 0.5193
628, -0.0310, 2.7150, 0.3821
629, 0.0385, 2.7535, 2.2060
630, 0.0628, 2.8163, 1.9144
631, -0.0702, 2.7461, 1.0873
632, -0.0169, 2.7292, 0.1228
633, -0.0488, 2.6804, 0.9227
634, -0.0549, 2.6255, 1.2269
635, -0.0302, 2.5953, 5.0736
636, -0.0197, 2.5756, 1.0870
637, -0.0034, 2.5722, 0.7520
638, -0.0121, 2.5601, 0.2566
639, -0.0022, 2.5579, 0.2720
640, 0.0189, 2.5768, 0.5288
641, -0.0393, 2.5375, 1.4121
642, 0.0043, 2.5418, 0.2339
643, 0.0003, 2.5421, 0.2596
644, 0.0131, 2.5552, 0.3943
645, -0.0057, 2.5495, 0.0282
646, -0.0351, 2.5143, 0.9421
647, -0.0133, 2.5010, 0.3490
648, 0.0128, 2.5138, 22.5586
649, -0.0010, 2.5128, 0.0006
650, 0.0632, 2.5760, 1.7381
651, -0.0222, 2.5539, 0.1312
652, -0.0560, 2.4979, 0.7094
653, -0.0258, 2.4721, 0.3159
654, -0.0577, 2.4144, 1.1189
655, 0.0134, 2.4278, 0.2486
656, -0.0343, 2.3936, 1.0520
657, -0.0098, 2.3838, 0.0875
658, -0.0231, 2.3607, 0.3771
659, 0.0213, 2.3820, 2.1121
660, -0.0513, 2.3307, 5.1770
661, -0.0075, 2.3231, 0.2780
662, -0.0029, 2.3202, 0.3221
663, -0.0059, 2.3143, 0.2406
664, -0.0014, 2.3129, 0.0125
665, -0.0051, 2.3078, 0.2057
666, 0.0014, 2.3092, 0.4775
667, -0.0029, 2.3062, 0.2263
668, -0.0295, 2.2767, 2.1425
669, -0.0058, 2.2709, 0.6914
670, 0.0004, 2.2713, 0.0509
671, -0.0024, 2.2690, 0.2191
672, 0.0020, 2.2710, 0.0422
673, 0.0253, 2.2963, 0.8132
674, -0.0381, 2.2582, 1.2963
675, 0.0005, 2.2587, 0.5558
676, -0.0421, 2.2166, 2.5815
677, 0.0002, 2.2168, 0.0061
678, 0.0076, 2.2245, 0.6032
679, 0.0075, 2.2319, 0.4485
680, 0.0118, 2.2437, 0.4142
681, -0.0161, 2.2276, 0.2679
682, -0.0004, 2.2272, 0.0003
683, 0.0085, 2.2357, 0.1912
684, 0.0038, 2.2395, 0.1904
685, 0.0117, 2.2512, 0.1524
686, 0.0157, 2.2669, 0.2335
687, 0.0024, 2.2693, 0.0034
688, 0.0915, 2.3608, 3.3551
689, 0.0140, 2.3748, 0.0425
690, 0.0176, 2.3924, 0.1235
691, -0.0022, 2.3902, 0.0011
692, 0.0152, 2.4054, 0.0472
693, -0.1298, 2.2756, 2.7887
694, 0.0454, 2.3210, 0.5714
695, 0.0302, 2.3512, 0.2935
696, 0.1216, 2.4728, 2.8174
697, -0.0707, 2.4021, 0.5599
698, -0.1162, 2.2859, 1.9240
699, -0.0902, 2.1957, 2.2242
